id_centros_tiendas_negocio,centros_tiendas_negocio,direccion,id_condado,condado,codigo_postal_condado,latitud_condado,longitud_condado,id_ciudad,ciudad,codigo_postal_ciudad,latitud_ciudad,longitud_ciudad,estado,atributos,categorias,puntuacion_usuarios,numero_de_reviews,analisis_sentimientos,anio
AZ87C,Jordan Food Mart,6265 Lake Osprey Dr,WEC5,Sarasota,"34231, 34236, 34243",27.1995986,-82.345189,SYJL,Sarasota,34240,27.3871489,-82.4445842,Florida,,,,,positivo,2024
UNTC9,Jordan Food Mart,6265 Lake Osprey Dr,WEC5,Sarasota,"34231, 34236, 34243",27.1995986,-82.345189,SYJL,Sarasota,34240,27.3871489,-82.4445842,Florida,,,,,neutral,2024
8S2EF,Circle K,5651 Clark Rd,WEC5,Sarasota,"34231, 34236, 34243",27.1995986,-82.345189,SYJL,Sarasota,34233,27.2697673,-82.4569537,Florida,,,,,positivo,2024
8S2EF,Circle K,5651 Clark Rd,WEC5,Sarasota,"34231, 34236, 34243",27.1995986,-82.345189,SYJL,Sarasota,34233,27.2697673,-82.4569537,Florida,,,,,negativo,2024
8S2EF,Circle K,5651 Clark Rd,WEC5,Sarasota,"34231, 34236, 34243",27.1995986,-82.345189,SYJL,Sarasota,34233,27.2697673,-82.4569537,Florida,,,,,neutral,2024
SUAV2,Cloud 9 Bakery,12723 S Dixie Hwy,yNxS,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,wbs3,Pinecrest,33156,25.6518399,-80.3287353,Florida,,,,,positivo,2024
WMYW0,Cloud 9 Bakery,12723 S Dixie Hwy,yNxS,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,wbs3,Pinecrest,33156,25.6518399,-80.3287353,Florida,,,,,negativo,2024
Y1S8J,Cloud 9 Bakery,12723 S Dixie Hwy,yNxS,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,wbs3,Pinecrest,33156,25.6518399,-80.3287353,Florida,,,,,neutral,2024
LYTNX,Flippin Out Vintage,103 S Saxon Ave,xmN4,Hernando,"34601, 34608, 34609",28.5578826,-82.4752757,JZGB,Brooksville,34601,28.5538922,-82.380233,Florida,,,,,positivo,2024
IBPNM,Flippin Out Vintage,103 S Saxon Ave,xmN4,Hernando,"34601, 34608, 34609",28.5578826,-82.4752757,JZGB,Brooksville,34601,28.5538922,-82.380233,Florida,,,,,neutral,2024
RKWCY,7-Eleven,13411 Fishhawk Blvd,ndwA,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,BONO,Lithia,33547,27.8531088,-82.2687263,Florida,,,,,positivo,2024
RKWCY,7-Eleven,13411 Fishhawk Blvd,ndwA,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,BONO,Lithia,33547,27.8531088,-82.2687263,Florida,,,,,neutral,2024
RKWCY,7-Eleven,13411 Fishhawk Blvd,ndwA,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,BONO,Lithia,33547,27.8531088,-82.2687263,Florida,,,,,negativo,2024
2AS27,Mattress Firm Clearance Center E Irlo Bronson Memorial Highway,1201 E Irlo Bronson Memorial Hwy,wd32,Osceola,34769,28.2489,-81.2812,10df2,St Cloud,34771,28.2465521,-81.2556511,Florida,,,,,positivo,2024
PBQ4O,Mattress Firm Clearance Center E Irlo Bronson Memorial Highway,1201 E Irlo Bronson Memorial Hwy,wd32,Osceola,34769,28.2489,-81.2812,10df2,St Cloud,34771,28.2465521,-81.2556511,Florida,,,,,negativo,2024
JHAFG,Mattress Firm Clearance Center E Irlo Bronson Memorial Highway,1201 E Irlo Bronson Memorial Hwy,wd32,Osceola,34769,28.2489,-81.2812,10df2,St Cloud,34771,28.2465521,-81.2556511,Florida,,,,,neutral,2024
N7RLA,GNC,1056 SW 67th Ave space # 19,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33144,25.7604158,-80.304976,Florida,,,,,positivo,2024
MRMHR,GNC,1056 SW 67th Ave space # 19,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33144,25.7604158,-80.304976,Florida,,,,,neutral,2024
JYQC7,Walgreens,963 S Military Trail,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33415,26.6634102,-80.1130389,Florida,,,,,positivo,2024
JYQC7,Walgreens,963 S Military Trail,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33415,26.6634102,-80.1130389,Florida,,,,,negativo,2024
JYQC7,Walgreens,963 S Military Trail,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33415,26.6634102,-80.1130389,Florida,,,,,neutral,2024
KBFS7,Rent-A-Center,3208 N Pace Blvd,yT3Z,Escambia,"32501, 32506, 32514",30.6389408,-87.3413599,YOYE,Pensacola,32505,30.4460681,-87.2394026,Florida,,,,,positivo,2024
DNYXN,Rent-A-Center,3208 N Pace Blvd,yT3Z,Escambia,"32501, 32506, 32514",30.6389408,-87.3413599,YOYE,Pensacola,32505,30.4460681,-87.2394026,Florida,,,,,negativo,2024
8QZE1,Rent-A-Center,3208 N Pace Blvd,yT3Z,Escambia,"32501, 32506, 32514",30.6389408,-87.3413599,YOYE,Pensacola,32505,30.4460681,-87.2394026,Florida,,,,,neutral,2024
42XF0,Dining Alternatives,3500 45th St #5b,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33407,26.7587639,-80.1081167,Florida,,,,,positivo,2024
CZGA2,Dining Alternatives,3500 45th St #5b,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33407,26.7587639,-80.1081167,Florida,,,,,neutral,2024
8S2EF,Circle K,35075 Cortez Blvd,A3xo,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,3JZK,Dade City,33523,28.5082837,-82.1691476,Florida,,,,,positivo,2024
8S2EF,Circle K,35075 Cortez Blvd,A3xo,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,3JZK,Dade City,33523,28.5082837,-82.1691476,Florida,,,,,negativo,2024
8S2EF,Circle K,35075 Cortez Blvd,A3xo,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,3JZK,Dade City,33523,28.5082837,-82.1691476,Florida,,,,,neutral,2024
1D4UO,Freeze Food Mart,2504 Ave I,7cQT,St. Lucie,"34952, 34983, 34986",27.3225563,-80.543845,P2TF,Fort Pierce,34947,27.4586988,-80.3503751,Florida,,,,,positivo,2024
OAAN8,Freeze Food Mart,2504 Ave I,7cQT,St. Lucie,"34952, 34983, 34986",27.3225563,-80.543845,P2TF,Fort Pierce,34947,27.4586988,-80.3503751,Florida,,,,,negativo,2024
YPVBP,Freeze Food Mart,2504 Ave I,7cQT,St. Lucie,"34952, 34983, 34986",27.3225563,-80.543845,P2TF,Fort Pierce,34947,27.4586988,-80.3503751,Florida,,,,,neutral,2024
JYQC7,Walgreens,4651 W Kennedy Blvd,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33609,27.9454076,-82.5236495,Florida,,,,,positivo,2024
JYQC7,Walgreens,4651 W Kennedy Blvd,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33609,27.9454076,-82.5236495,Florida,,,,,negativo,2024
JYQC7,Walgreens,4651 W Kennedy Blvd,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33609,27.9454076,-82.5236495,Florida,,,,,neutral,2024
8S2EF,Circle K,12401 N Nebraska Ave,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33612,28.0603123,-82.4508194,Florida,,,,,negativo,2024
8S2EF,Circle K,12401 N Nebraska Ave,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33612,28.0603123,-82.4508194,Florida,,,,,positivo,2024
8S2EF,Circle K,12401 N Nebraska Ave,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33612,28.0603123,-82.4508194,Florida,,,,,neutral,2024
RKWCY,7-Eleven,701 E State Rd 434,2qJH,Seminole,"32707, 32746, 32773",28.7131688,-81.2078164,SL24,Winter Springs,32708,28.7005827,-81.2966989,Florida,,,,,positivo,2024
RKWCY,7-Eleven,701 E State Rd 434,2qJH,Seminole,"32707, 32746, 32773",28.7131688,-81.2078164,SL24,Winter Springs,32708,28.7005827,-81.2966989,Florida,,,,,negativo,2024
RKWCY,7-Eleven,701 E State Rd 434,2qJH,Seminole,"32707, 32746, 32773",28.7131688,-81.2078164,SL24,Winter Springs,32708,28.7005827,-81.2966989,Florida,,,,,neutral,2024
0ELFO,lehigh grocery llc,2401 Gretchen Ave S unit c,QYht,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,KXKM,Lehigh Acres,33973,26.5898795,-81.7125555,Florida,,,,,positivo,2024
ZU6AR,lehigh grocery llc,2401 Gretchen Ave S unit c,QYht,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,KXKM,Lehigh Acres,33973,26.5898795,-81.7125555,Florida,,,,,neutral,2024
FV87M,lehigh grocery llc,2401 Gretchen Ave S unit c,QYht,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,KXKM,Lehigh Acres,33973,26.5898795,-81.7125555,Florida,,,,,negativo,2024
7PJRH,Simo’s Furniture,704 FL-436 #116,yJd3,Seminole,"32707, 32746, 32773",28.7131688,-81.2078164,XZBO,Altamonte Springs,32714,28.6625444,-81.4115306,Florida,,,,,positivo,2024
H5LVI,Simo’s Furniture,704 FL-436 #116,yJd3,Seminole,"32707, 32746, 32773",28.7131688,-81.2078164,XZBO,Altamonte Springs,32714,28.6625444,-81.4115306,Florida,,,,,negativo,2024
DBSY7,Simo’s Furniture,704 FL-436 #116,yJd3,Seminole,"32707, 32746, 32773",28.7131688,-81.2078164,XZBO,Altamonte Springs,32714,28.6625444,-81.4115306,Florida,,,,,neutral,2024
JYQC7,Walgreens,11135 Lem Turner Rd,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32218,30.4376017,-81.6966804,Florida,,,,,negativo,2024
JYQC7,Walgreens,11135 Lem Turner Rd,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32218,30.4376017,-81.6966804,Florida,,,,,positivo,2024
JYQC7,Walgreens,11135 Lem Turner Rd,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32218,30.4376017,-81.6966804,Florida,,,,,neutral,2024
3P1Y5,Xexi Hair & Spa,9831 NW 58th St # 137,Z16K,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33178,25.826573,-80.3556974,Florida,,,,,positivo,2024
W41V2,Xexi Hair & Spa,9831 NW 58th St # 137,zT10,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33178,25.826573,-80.3556974,Florida,,,,,positivo,2024
Q4ETI,Xexi Hair & Spa,9831 NW 58th St # 137,Z16K,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33178,25.826573,-80.3556974,Florida,,,,,neutral,2024
32MZP,Xexi Hair & Spa,9831 NW 58th St # 137,zT10,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33178,25.826573,-80.3556974,Florida,,,,,neutral,2024
BDPCQ,Rent-A-Center,956 Arlington Rd N,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32211,30.3286612,-81.5872745,Florida,,,,,positivo,2024
27Q9I,Rent-A-Center,956 Arlington Rd N,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32211,30.3286612,-81.5872745,Florida,,,,,neutral,2024
2UK8M,All Star Mattress & Furniture,5904 S Orange Ave,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32809,28.4726334,-81.3693486,Florida,,,,,positivo,2024
1S12Y,All Star Mattress & Furniture,5904 S Orange Ave,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32809,28.4726334,-81.3693486,Florida,,,,,neutral,2024
NZO2O,Seright Furniture & Appliance,2711 Avenue G NW,Htfu,Polk,"33801, 33813, 33880",27.8617347,-81.6911559,GI94,Winter Haven,33880,28.0296459,-81.7610321,Florida,,,,,positivo,2024
I1PJT,Seright Furniture & Appliance,2711 Avenue G NW,Htfu,Polk,"33801, 33813, 33880",27.8617347,-81.6911559,GI94,Winter Haven,33880,28.0296459,-81.7610321,Florida,,,,,neutral,2024
LLSG3,Family Dollar,2005 Joel Blvd,QYht,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,KXKM,Lehigh Acres,33972,26.6770734,-81.5988902,Florida,,,,,negativo,2024
12K8E,Family Dollar,2005 Joel Blvd,QYht,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,KXKM,Lehigh Acres,33972,26.6770734,-81.5988902,Florida,,,,,positivo,2024
PE0OQ,Family Dollar,2005 Joel Blvd,QYht,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,KXKM,Lehigh Acres,33972,26.6770734,-81.5988902,Florida,,,,,neutral,2024
MAZZ3,CVS,7101 Park Blvd N,1U8v,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,SJ01,Pinellas Park,33781,27.8398009,-82.7373693,Florida,,,,,positivo,2024
CHOR4,CVS,7101 Park Blvd N,1U8v,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,SJ01,Pinellas Park,33781,27.8398009,-82.7373693,Florida,,,,,neutral,2024
SH7QJ,CVS,7101 Park Blvd N,1U8v,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,SJ01,Pinellas Park,33781,27.8398009,-82.7373693,Florida,,,,,negativo,2024
J9LYR,Cold Stone Creamery,7724 113th St N Unit B,FZkQ,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,8ZKX,Seminole,33772,27.8430231,-82.7921413,Florida,,,,,positivo,2024
8LSAQ,Cold Stone Creamery,7724 113th St N Unit B,FZkQ,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,8ZKX,Seminole,33772,27.8430231,-82.7921413,Florida,,,,,neutral,2024
6CFNH,Kwik Stop Food Store,805 Foster Rd,zIYg,Broward,"33004, 33301, 33324",26.190096,-80.365865,IuPc,Hallandale Beach,33009,25.9938812,-80.159397,Florida,,,,,positivo,2024
H2HQ6,Kwik Stop Food Store,805 Foster Rd,zIYg,Broward,"33004, 33301, 33324",26.190096,-80.365865,IuPc,Hallandale Beach,33009,25.9938812,-80.159397,Florida,,,,,neutral,2024
DLWDB,Stacy's Gluten Free Goodies - South Tampa,5130 S Dale Mabry Hwy,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33611,27.8906327,-82.5059237,Florida,,,,,positivo,2024
B8AI5,Stacy's Gluten Free Goodies - South Tampa,5130 S Dale Mabry Hwy,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33611,27.8906327,-82.5059237,Florida,,,,,negativo,2024
9GLSY,Stacy's Gluten Free Goodies - South Tampa,5130 S Dale Mabry Hwy,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33611,27.8906327,-82.5059237,Florida,,,,,neutral,2024
G9W4V,Walmart Garden Center,8400 Coral Way,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33155,25.7461159,-80.3326255,Florida,,,,,negativo,2024
9IFDZ,Walmart Garden Center,8400 Coral Way,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33155,25.7461159,-80.3326255,Florida,,,,,positivo,2024
8IGW1,Walmart Garden Center,8400 Coral Way,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33155,25.7461159,-80.3326255,Florida,,,,,neutral,2024
49GVM,Dollar General,36750 FL-70,fud0,Manatee,"34205, 34221, 34211",27.4799195,-82.345189,VP6V,Myakka City,34251,27.3500499,-82.1664505,Florida,,,,,positivo,2024
S2RHD,Dollar General,36750 FL-70,fud0,Manatee,"34205, 34221, 34211",27.4799195,-82.345189,VP6V,Myakka City,34251,27.3500499,-82.1664505,Florida,,,,,neutral,2024
CCIIL,New Leaf Market Coop,6668 Thomasville Rd,6dAC,Leon,"32301, 32308, 32312",30.4906177,-84.1857115,ML39,Tallahassee,32312,30.5615291,-84.2201638,Florida,,,,,positivo,2024
DU5PW,New Leaf Market Coop,6668 Thomasville Rd,6dAC,Leon,"32301, 32308, 32312",30.4906177,-84.1857115,ML39,Tallahassee,32312,30.5615291,-84.2201638,Florida,,,,,negativo,2024
CY92C,New Leaf Market Coop,6668 Thomasville Rd,6dAC,Leon,"32301, 32308, 32312",30.4906177,-84.1857115,ML39,Tallahassee,32312,30.5615291,-84.2201638,Florida,,,,,neutral,2024
8RIRY,Tarpon Springs House of Jerky,840 Dodecanese Blvd,Nq9L,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,3IGC,Tarpon Springs,34689,28.1554562,-82.7629721,Florida,,,,,positivo,2024
Z0CIY,Tarpon Springs House of Jerky,840 Dodecanese Blvd,Nq9L,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,3IGC,Tarpon Springs,34689,28.1554562,-82.7629721,Florida,,,,,negativo,2024
G2C8D,Tarpon Springs House of Jerky,840 Dodecanese Blvd,Nq9L,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,3IGC,Tarpon Springs,34689,28.1554562,-82.7629721,Florida,,,,,neutral,2024
6XCFE,tienda san miguel corp,3515 SE Dixie Hwy,CzGE,Martin,"34994, 34997, 34957",27.0804935,-80.4103957,J1VX,Stuart,34997,27.1619486,-80.215513,Florida,,,,,positivo,2024
LXYRM,tienda san miguel corp,3515 SE Dixie Hwy,CzGE,Martin,"34994, 34997, 34957",27.0804935,-80.4103957,J1VX,Stuart,34997,27.1619486,-80.215513,Florida,,,,,neutral,2024
BM39R,Diet Alert Center,6630 N Main St,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32208,30.3804049,-81.6504765,Florida,,,,,positivo,2024
Q80Y0,Diet Alert Center,6630 N Main St,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32208,30.3804049,-81.6504765,Florida,,,,,negativo,2024
96Z1V,Diet Alert Center,6630 N Main St,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32208,30.3804049,-81.6504765,Florida,,,,,neutral,2024
AZBVS,Family Dollar,1720 NW 69th Terrace,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33147,25.8382843,-80.2259271,Florida,,,,,positivo,2024
C92WJ,Family Dollar,1720 NW 69th Terrace,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33147,25.8382843,-80.2259271,Florida,,,,,negativo,2024
FEHBG,Family Dollar,1720 NW 69th Terrace,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33147,25.8382843,-80.2259271,Florida,,,,,neutral,2024
JYQC7,Walgreens,2710 Del Prado Blvd S,Ei0I,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,2ALK,Cape Coral,33904,26.6018013,-81.9419476,Florida,,,,,positivo,2024
JYQC7,Walgreens,2710 Del Prado Blvd S,Ei0I,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,2ALK,Cape Coral,33904,26.6018013,-81.9419476,Florida,,,,,negativo,2024
JYQC7,Walgreens,2710 Del Prado Blvd S,Ei0I,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,2ALK,Cape Coral,33904,26.6018013,-81.9419476,Florida,,,,,neutral,2024
60F5I,The Shabby Shack,4312 Land O' Lakes Blvd,OcUC,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,gRLr,Land O' Lakes,34639,28.220335,-82.4571456,Florida,,,,,positivo,2024
LC4OJ,The Shabby Shack,4312 Land O' Lakes Blvd,OcUC,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,gRLr,Land O' Lakes,34639,28.220335,-82.4571456,Florida,,,,,neutral,2024
XXOUY,Murphy Beds and Storage Solutions,175 Cumberland Park Dr #101,8MDP,St. Johns,"32080, 32082, 32084",29.9719419,-81.4278984,S5ZE,St. Augustine,32095,30.070958,-81.486563,Florida,,,,,positivo,2024
AEA3S,CVS,2105 13th St,wd32,Osceola,34769,28.2489,-81.2812,10df2,St Cloud,34769,28.2454503,-81.2931301,Florida,,,,,positivo,2024
M1KX7,CVS,2105 13th St,wd32,Osceola,34769,28.2489,-81.2812,10df2,St Cloud,34769,28.2454503,-81.2931301,Florida,,,,,negativo,2024
F03HD,CVS,2105 13th St,wd32,Osceola,34769,28.2489,-81.2812,10df2,St Cloud,34769,28.2454503,-81.2931301,Florida,,,,,neutral,2024
40STZ,CVS,550 W Burleigh Blvd,QkLl,Lake,"32757, 32778, 34748",28.702847,-81.7787021,LWB4,Tavares,32778,28.8105944,-81.7326764,Florida,,,,,positivo,2024
LHQYW,CVS,550 W Burleigh Blvd,QkLl,Lake,"32757, 32778, 34748",28.702847,-81.7787021,LWB4,Tavares,32778,28.8105944,-81.7326764,Florida,,,,,negativo,2024
HJK2Q,CVS,550 W Burleigh Blvd,QkLl,Lake,"32757, 32778, 34748",28.702847,-81.7787021,LWB4,Tavares,32778,28.8105944,-81.7326764,Florida,,,,,neutral,2024
OQB4Y,CVS,13170 Atlantic Blvd,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32225,30.3187524,-81.4629154,Florida,,,,,positivo,2024
ZDF5U,CVS,13170 Atlantic Blvd,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32225,30.3187524,-81.4629154,Florida,,,,,negativo,2024
GGPZD,CVS,13170 Atlantic Blvd,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32225,30.3187524,-81.4629154,Florida,,,,,neutral,2024
IHSOV,Family Dollar,5306 Firestone Rd,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32210,30.2490391,-81.7657563,Florida,,,,,positivo,2024
CMTSB,Family Dollar,5306 Firestone Rd,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32210,30.2490391,-81.7657563,Florida,,,,,negativo,2024
0Y851,Family Dollar,5306 Firestone Rd,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32210,30.2490391,-81.7657563,Florida,,,,,neutral,2024
QHCQD,Montce Swim - Ft. Lauderdale,731 NE 2nd Ave,QLkh,Broward,"33004, 33301, 33324",26.190096,-80.365865,TDGL,Fort Lauderdale,33304,26.132624,-80.14202,Florida,,,,,positivo,2024
W268X,Montce Swim - Ft. Lauderdale,731 NE 2nd Ave,QLkh,Broward,"33004, 33301, 33324",26.190096,-80.365865,TDGL,Fort Lauderdale,33304,26.132624,-80.14202,Florida,,,,,negativo,2024
4NFTM,Montce Swim - Ft. Lauderdale,731 NE 2nd Ave,QLkh,Broward,"33004, 33301, 33324",26.190096,-80.365865,TDGL,Fort Lauderdale,33304,26.132624,-80.14202,Florida,,,,,neutral,2024
X5EKC,CVS,407 E Base St,ia2g,Madison,"32340, 32350",30.4586334,-83.5070203,3W6G,Madison,32340,30.4698223,-83.4093565,Florida,,,,,positivo,2024
WNWH6,CVS,407 E Base St,ia2g,Madison,"32340, 32350",30.4586334,-83.5070203,3W6G,Madison,32340,30.4698223,-83.4093565,Florida,,,,,neutral,2024
YRX6Y,Dunkin,363 E Base St,ia2g,Madison,"32340, 32350",30.4586334,-83.5070203,3W6G,Madison,32340,30.469747,-83.410651,Florida,,,,,positivo,2024
C9FVT,Dunkin,363 E Base St,ia2g,Madison,"32340, 32350",30.4586334,-83.5070203,3W6G,Madison,32340,30.469747,-83.410651,Florida,,,,,neutral,2024
GOQWQ,The Golden Hog,235 Crandon Blvd #4,uThf,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,G28N,Key Biscayne,33149,25.697228,-80.1587086,Florida,,,,,positivo,2024
EP15U,The Golden Hog,235 Crandon Blvd #4,uThf,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,G28N,Key Biscayne,33149,25.697228,-80.1587086,Florida,,,,,negativo,2024
SGCKX,The Golden Hog,235 Crandon Blvd #4,uThf,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,G28N,Key Biscayne,33149,25.697228,-80.1587086,Florida,,,,,neutral,2024
QBOFG,Quetzal Super Bread,3168 SE Dixie Hwy,CzGE,Martin,"34994, 34997, 34957",27.0804935,-80.4103957,J1VX,Stuart,34997,27.1663112,-80.220498,Florida,,,,,positivo,2024
2V81K,Quetzal Super Bread,3168 SE Dixie Hwy,CzGE,Martin,"34994, 34997, 34957",27.0804935,-80.4103957,J1VX,Stuart,34997,27.1663112,-80.220498,Florida,,,,,neutral,2024
RKWCY,7-Eleven,9651 Cypress Lake Dr,rvKi,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,25ZR,Fort Myers,33919,26.5451041,-81.9139463,Florida,,,,,positivo,2024
RKWCY,7-Eleven,9651 Cypress Lake Dr,rvKi,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,25ZR,Fort Myers,33919,26.5451041,-81.9139463,Florida,,,,,negativo,2024
RKWCY,7-Eleven,9651 Cypress Lake Dr,rvKi,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,25ZR,Fort Myers,33919,26.5451041,-81.9139463,Florida,,,,,neutral,2024
87RYD,Family Dollar,1634 S Fiske Blvd,vlWO,Brevard,"32901, 32940, 32955",28.263933,-80.7214417,ZRW6,Rockledge,32955,28.3324458,-80.7408261,Florida,,,,,positivo,2024
5LL6F,Family Dollar,1634 S Fiske Blvd,vlWO,Brevard,"32901, 32940, 32955",28.263933,-80.7214417,ZRW6,Rockledge,32955,28.3324458,-80.7408261,Florida,,,,,neutral,2024
VV1O1,The Cake Lovers,4070 W Broward Blvd,AL2o,Broward,"33004, 33301, 33324",26.190096,-80.365865,GY76,Plantation,33317,26.1206054,-80.2041114,Florida,,,,,positivo,2024
HU3IR,The Cake Lovers,4070 W Broward Blvd,AL2o,Broward,"33004, 33301, 33324",26.190096,-80.365865,GY76,Plantation,33317,26.1206054,-80.2041114,Florida,,,,,neutral,2024
AG38I,Chill-N Nitrogen Ice Cream South Beach,723 Lincoln Ln N,63vh,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,2ZVA,Miami Beach,33139,25.7913857,-80.1360661,Florida,,,,,positivo,2024
TV3AR,Chill-N Nitrogen Ice Cream South Beach,723 Lincoln Ln N,63vh,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,2ZVA,Miami Beach,33139,25.7913857,-80.1360661,Florida,,,,,neutral,2024
ELVRM,DFM Distribution Center (Not a Retail Store),7425 16th St E,WEC5,Sarasota,"34231, 34236, 34243",27.1995986,-82.345189,SYJL,Sarasota,34243,27.4088783,-82.54496,Florida,,,,,positivo,2024
FYNY9,DFM Distribution Center (Not a Retail Store),7425 16th St E,WEC5,Sarasota,"34231, 34236, 34243",27.1995986,-82.345189,SYJL,Sarasota,34243,27.4088783,-82.54496,Florida,,,,,negativo,2024
